TMdObIgRnRTROPD,AzUCiatEKBWndQg,oSOlHgKKqDxrstJ,etEDvhqfSiWjxSY,PKZDTfUJvFPdOIM,dpXSwmCLClYRucv,aOJnIsKTCGrpBvj,Male,Male;Female,Not important,Nursing & Health Sciences,Business,Not important,3,1,Very important
nQCGJnsLDUCBJaA,PgZQzQLIZwHzJdG,vficFiHASTviDCz,viKraKlNRrDVXge,ZCVtXozHeqhUvUU,sikdkpxjLOpvLNu,petLwUTlNShjnDV,Male,Male;Female,Not important,Fine Arts,Nursing & Health Sciences;Honors College;Business;Communication,Somewhat important,2,1,Very important
IgDnURhweNPQuGo,YduIaREDGBhPcZV,FFRPvsvbTOSFiCE,bMOoETFwafSobIc,wYtNNkQcgnqJbNZ,MDfMnQoYdqNRSHi,zOAMdHSgJJLtKwX,Female,Male,Somewhat important,Science & Engineering,Education;Nursing & Health Sciences;Honors College,Very important,3,1,Not important
fJfTvlEuyxaSgRT,tItWXoJmpzBroaH,FMdnktdRtWSnPfQ,EBFZbLaEYNFdDWi,tbkNeBFVrHpDxzk,oAIdAVRkdsEtzCt,yGagNOVcnqRhrun,Male,Male;Female,Very important,Science & Engineering,Liberal Arts;Education;Nursing & Health Sciences;Honors College;Fine Arts;Business;Communication,Very important,2,3,Not important
LkhhVhGboNwJFbG,xPADHkwMSIqKGOG,qhsmqcBmLhqoJbB,wekriIXVJuvKbQN,WzlvqFqGWRVwYKX,QoJdryXaRahDVFg,YxXTCbYSvESLMBw,Male,Male;Female,Somewhat important,Nursing & Health Sciences,Liberal Arts;Education;Nursing & Health Sciences;Science & Engineering;Honors College;Fine Arts;Business,Not important,3,1,Not important
TcDvcRxuttGyISz,RJFxtZQqbptDjmX,qHhLnyabFSFvoys,VNExNQLnUOiTmkC,DzQMhJhjaYhYQsN,IUmXPKAMJNCQpMR,VSoLTQJNnWbMFje,Male,Male;Female,Very important,Nursing & Health Sciences,Liberal Arts;Education;Nursing & Health Sciences;Science & Engineering;Honors College;Fine Arts;Business;Communication,Not important,1,3,Very important
oWScyihoICFYodD,uVQqDAqNfqajEjC,KsKdKoPeKnveRDn,GUoWiTUoGXjSgfA,WqBHpqUkUBBsSyp,IkGWkoEQeMvHuqV,xAkhDOWgTYNLuJG,Male,Male,Somewhat important,Nursing & Health Sciences,Liberal Arts;Nursing & Health Sciences;Honors College;Fine Arts;Business;Communication,Somewhat important,1,2,Somewhat important
tPoPburbKCiyRKU,PDNnxmcdfVzpKKa,wFPAHRtfIskRqHt,YUTPEobJlWYMeML,GwxLpfrGOFdgWBD,InWbPaLxbkgbouv,JxjEEVptKtGersU,Male,Male;Female,Somewhat important,Nursing & Health Sciences,Liberal Arts;Honors College;Fine Arts,Somewhat important,3,2,Very important
XXIYWvCKpRVAjeH,SDYYUXqWOzpnhYb,PHJriIngYCbWzoO,XcTkyzMcbzjXcnS,DCPxdcYAzwmFXSU,qTbAzqkjZbBjnRq,zURxNqFxSNcLNhC,Female,Male,Somewhat important,Business,Liberal Arts;Education;Nursing & Health Sciences;Science & Engineering;Honors College;Business;Communication,Somewhat important,1,1,Very important
QbInPWXOpJvywev,NhvQehFEFHsQIaz,NKZhQmaRERZSVHF,JADHeCBJmWTvySJ,nXObWZiRfzJlNAN,xhKfHZOtFghTHMj,UeOlErutlJrqYUp,Male,Male,Not important,Nursing & Health Sciences,Liberal Arts;Science & Engineering;Honors College;Fine Arts;Business;Communication,Very important,3,4,Somewhat important
ElTzrldJxhuIxWl,hDnPdcUCJsqZbIq,iOMgrJVOLTOjwfM,TShssTWHKkQDdXF,ViSKaedGUnDGcxu,VTlnCOXlnwyqqbp,zyMdbYcXiCSDhRL,Male,Male,Somewhat important,Business,Nursing & Health Sciences;Science & Engineering;Honors College;Business;Communication,Somewhat important,4,1,Somewhat important
TwlamfmRjlUAxGr,NTBMCfNOJuDxliZ,tawQOsCYBBmjujl,FWFZlETitAgFmjc,cFnbHUJDyvLZkBG,bjJcSspmFcdslgf,BzAZCHreNoDjagW,Male,Male,Not important,Fine Arts,Fine Arts,Very important,3,4,Somewhat important
EyqWxiEIGmPTcce,xcEHdJdIuUOhjwS,HQrpMAtqwDpmdgO,McTDEoQWqqgCPyb,tciAgufcqMOtXWo,nvHsnhkOSHqFdSk,otuZyxMXXrEPPkj,Female,Male;Female,Somewhat important,Communication,Liberal Arts;Education;Nursing & Health Sciences;Honors College;Fine Arts;Business,Somewhat important,3,2,Very important
WEsqwuVCmtJXutP,gvPtYBGanLEVrod,UwuwhxDxbGQcVIY,YfyUqYCtVNOQHtC,JVFGevvqQPWkAuX,qNLFSSYCUHuuURr,mpkbPmcLPIXxwiN,Male,Male,Not important,Education,Business;Communication,Somewhat important,1,3,Somewhat important
NCXuxAMTHmhBOBR,jKeoBGtXQYdqWAY,zTzTbRfwxlIxWvY,FvEKJOquCXGTUkv,szXsudXGtqTXlHj,mDrXUoegQaElfuT,ViGfMZmlgztFyzl,Female,Male,Very important,Nursing & Health Sciences,Nursing & Health Sciences;Honors College,Somewhat important,4,3,Not important
wPNxEcmKLPJbYeg,PfuTrpJPOnJpBXc,HurYZkntuMbcRvE,OlYgBbqDDNDBBCW,VVYnpYwWTEPtQHO,cKkRDwXuXKxijNq,OFlZeOYiFGAPCeA,Male,Female,Very important,Liberal Arts,Business,Very important,1,4,Somewhat important
HSDeuzwfJBUTPWL,AWZTEXuatGldapQ,EdJXwMKBtZRiHva,eCJhtdwBRzLKPcU,PqVOkJszUSthMKi,ZgvTZovsVrMBbOP,QCCHrmFAoJkLxJx,Female,Female,Very important,Science & Engineering,Nursing & Health Sciences;Honors College;Fine Arts;Business;Communication,Somewhat important,2,3,Very important
OgFBSdBqRAkGXcW,EsHBxoEIFKORpVB,KAPKVPNUEjDwZbZ,UWsdZQUDpZIhtoe,UuFNsKgmvTnQeeD,KeDGmYTqxTobzus,xIdZnFHIARnmeoA,Male,Male;Female,Not important,Liberal Arts,Liberal Arts;Education;Nursing & Health Sciences;Honors College;Fine Arts;Business;Communication,Very important,1,3,Very important
mCTKDdMrABqHuTM,bSHFbfumPOUfBLZ,rLvViBuEvIbEZYW,swGkSjSKcdwoBGQ,afieSQOPBICrgZj,pWwysamEwrAiepO,XZxJpnnsJTNWVHK,Male,Male;Female,Very important,Education,Liberal Arts;Education;Nursing & Health Sciences;Science & Engineering;Honors College;Fine Arts;Business;Communication,Very important,2,4,Somewhat important
oiPtmybsnezrmEB,mJzEcYlQQbWXGbF,CMleOSFplxnpkHG,SucKSYVJFbjMLtU,XvSobzBlNeCIwDH,ZJjBLiWEoeKfCPL,QIIMMIwHrkbQUvZ,Female,Female,Somewhat important,Communication,Nursing & Health Sciences;Fine Arts;Communication,Not important,2,2,Somewhat important
fVzIdHChKAcCwHm,kGsRxRZlNjXdsbi,NtUeHroQZnHGhjH,SmXIIanpNdVUvbI,vrSrgRBQuOalRLV,YZohNkCndrTHWsd,bDmnWeiSzujdvnb,Female,Female,Very important,Business,Liberal Arts;Education;Nursing & Health Sciences;Science & Engineering;Fine Arts;Business;Communication,Very important,3,4,Very important
joNZfopWckpCKix,lhQOFBWBEfMevej,LmlhplgvLIIdtWf,KdwGHYkyhqtRaCC,NmEqrhypJUvuVXX,gftRjumvfBWvLUI,ZHMVLxPQrTfqUVQ,Male,Male,Somewhat important,Liberal Arts,Liberal Arts;Education;Nursing & Health Sciences;Science & Engineering;Fine Arts;Business;Communication,Somewhat important,4,4,Somewhat important
CasKDBuDtJQjhDO,FjWudRLWsvmvkBA,VbcICHdNnpsGBiQ,alTFIwvChheubiA,VtxGbMsYeCKIGrv,RyVsFRQliqJPLzr,ryWGMGicCplpFap,Female,Male;Female,Very important,Science & Engineering,Liberal Arts;Education;Honors College,Somewhat important,2,3,Somewhat important
SgMAjjunOYnjgGI,rsleAaExUUfhkYs,UtCSWNRXHPPYpeo,eGrJkkiHKRgLDJV,QkLUZFAWaqHJbuZ,HoNabGqsDSytttY,IrrguqKpNqWxTWD,Male,Female,Not important,Liberal Arts,Education;Nursing & Health Sciences;Honors College;Fine Arts;Business;Communication,Not important,2,2,Somewhat important
DJtkOdvFibeNjld,FYFLxxLsCXwaWte,NYobsLDPPdiWSYv,GTfJvOHdbLvdXef,VSYZIpNkstMeBlw,VdeLVKmGIXVAbpq,zLHIEpafdzRGUdO,Female,Male;Female,Very important,Science & Engineering,Nursing & Health Sciences,Somewhat important,3,4,Very important
UyZycnfTHgZOCzj,FobbACSRdOeKYOE,PaieeIkHbqTdOrV,BhKQzLUfVYAgnfV,BsWRamwyrIKDVuj,dMHfnmLAhjpgxbM,bmbHqiHWQXWthff,Female,Male,Very important,Education,Liberal Arts;Education;Nursing & Health Sciences;Science & Engineering;Fine Arts;Business;Communication,Somewhat important,3,4,Very important
fybSYzzcPTEUqtF,BOhxVGZjJFhWRbE,IaNRQGYIeSpyoZf,oaNRdDkSXcfrUoC,WkzuRkbAvgmEibF,hiVzmTYDxXORQnL,yPmrEruCyaLtUvu,Male,Male;Female,Somewhat important,Honors College,Education;Nursing & Health Sciences;Honors College;Fine Arts,Somewhat important,2,4,Not important
AAtbYjsfGmzLYgm,LwrNdfkOhmadTVn,XIfurUioScHJMZC,meMGUzCIotjHfda,sQpaVAkKrYteAJI,IgIvRQLHZflLfBb,ydehzFTRHjsFWBn,Male,Male;Female,Somewhat important,Science & Engineering,Fine Arts,Somewhat important,1,1,Somewhat important
RVcnWvrMdRrRtKe,yiQrottOeMciXMV,sdhbPQcaqlrSStA,kRWCKuswNRsPbip,KXJYeTwHkUKMDUd,bfGkAAAgVdOKQbb,ILgTWCWVEcWjzps,Male,Male,Not important,Education,Fine Arts,Very important,2,3,Very important
xnglwAnibivTqXb,JgdgMYQdKjUJkqO,HxnSaxaOpaOJEgh,MveWvLDVtvQiPJc,adPuzrpgAazeHvW,UQlwfPhHhRGCYcU,ZPJXnqVfisunNVy,Male,Male;Female,Somewhat important,Honors College,Nursing & Health Sciences;Science & Engineering;Fine Arts;Communication,Somewhat important,3,4,Not important
xYrFmfdFeowbvfW,MlULMspmEuUJwcJ,XlyXnluOoMaIdbY,bFPFVDINhcGPgEx,VyivttmDWZaHvKh,essnrlTBEzOWtkI,plRXgwHQumDaHen,Female,Male;Female,Somewhat important,Honors College,Liberal Arts;Education;Nursing & Health Sciences;Science & Engineering;Honors College;Business,Not important,4,2,Very important
mctxcQNgjyfmQrL,sgZeAkyUvtOBKoT,DOAGfmnbJRsCbfz,YkiZWhxskhyTruq,RXnkOMsjLRcPCkD,KnjqwSasjjzQzti,UwhlBxdzpoEwxdf,Female,Male,Not important,Education,Liberal Arts;Education;Nursing & Health Sciences;Science & Engineering;Fine Arts;Business;Communication,Not important,4,2,Very important
iNSfwKqNQSlevDk,ynrmKUccOmxsxhP,XuZLGDzqNJufxvX,gfuzUmJUbRNlBRI,ktDEclbCkuocaHs,PUDJGoYMmWIJZDP,zSwiBREffaXRSOp,Male,Male,Not important,Liberal Arts,Liberal Arts;Nursing & Health Sciences,Very important,1,3,Not important
yQUCHcBaDebBhpj,zFNLmsyXSkqCWsZ,tbhbyxDeAZcGTYl,sRAKAeQWEkUNajD,KwkoNrDXCQLBtKL,IzAiZkJxfGEiJVi,uxRogxXwjacBooL,Female,Male,Somewhat important,Education,Liberal Arts;Education;Nursing & Health Sciences;Science & Engineering;Honors College;Fine Arts;Business;Communication,Very important,1,1,Somewhat important
